Country or Area;Commodity - Transaction;Year;Unit;Quantity;Quantity Footnotes;Kmq;Continents
Jamaica;Electricity - total solar production;2017;Kilowatt-hours, million;44;;10991;South America
Jamaica;Electricity - total solar production;2016;Kilowatt-hours, million;15;;10991;South America
Japan;Electricity - total solar production;2018;Kilowatt-hours, million;62668;;377975;Asia
Japan;Electricity - total solar production;2017;Kilowatt-hours, million;55068;;377975;Asia
Japan;Electricity - total solar production;2016;Kilowatt-hours, million;45761;;377975;Asia
Japan;Electricity - total solar production;2015;Kilowatt-hours, million;34802;;377975;Asia
Japan;Electricity - total solar production;2014;Kilowatt-hours, million;22952;;377975;Asia
Japan;Electricity - total solar production;2013;Kilowatt-hours, million;12880;;377975;Asia
Japan;Electricity - total solar production;2012;Kilowatt-hours, million;6613;;377975;Asia
Japan;Electricity - total solar production;2011;Kilowatt-hours, million;4839;;377975;Asia
Japan;Electricity - total solar production;2010;Kilowatt-hours, million;3543;;377975;Asia
Japan;Electricity - total solar production;2009;Kilowatt-hours, million;2657;;377975;Asia
Japan;Electricity - total solar production;2008;Kilowatt-hours, million;2206;;377975;Asia
Japan;Electricity - total solar production;2007;Kilowatt-hours, million;1972;;377975;Asia
Japan;Electricity - total solar production;2006;Kilowatt-hours, million;1721;;377975;Asia
Japan;Electricity - total solar production;2005;Kilowatt-hours, million;1420;;377975;Asia
Japan;Electricity - total solar production;2004;Kilowatt-hours, million;1118;;377975;Asia
Japan;Electricity - total solar production;2003;Kilowatt-hours, million;858;;377975;Asia
Japan;Electricity - total solar production;2002;Kilowatt-hours, million;644;;377975;Asia
Japan;Electricity - total solar production;2001;Kilowatt-hours, million;547;;377975;Asia
Japan;Electricity - total solar production;2000;Kilowatt-hours, million;357;;377975;Asia
Japan;Electricity - total solar production;1999;Kilowatt-hours, million;254;;377975;Asia
Japan;Electricity - total solar production;1998;Kilowatt-hours, million;189;;377975;Asia
Japan;Electricity - total solar production;1997;Kilowatt-hours, million;149;;377975;Asia
Japan;Electricity - total solar production;1996;Kilowatt-hours, million;122;;377975;Asia
Japan;Electricity - total solar production;1995;Kilowatt-hours, million;106;;377975;Asia
Japan;Electricity - total solar production;1994;Kilowatt-hours, million;96;;377975;Asia
Japan;Electricity - total solar production;1993;Kilowatt-hours, million;89;;377975;Asia
Japan;Electricity - total solar production;1992;Kilowatt-hours, million;81;;377975;Asia
Japan;Electricity - total solar production;1991;Kilowatt-hours, million;74;;377975;Asia
Japan;Electricity - total solar production;1990;Kilowatt-hours, million;67;;377975;Asia
Jordan;Electricity - total solar production;2019;Kilowatt-hours, million;13412;;92300;Asia
Jordan;Electricity - total solar production;2018;Kilowatt-hours, million;8362;;92300;Asia
Jordan;Electricity - total solar production;2017;Kilowatt-hours, million;5913;;92300;Asia
Jordan;Electricity - total solar production;2016;Kilowatt-hours, million;491;;92300;Asia
Jordan;Electricity - total solar production;2015;Kilowatt-hours, million;16;;92300;Asia
Kazakhstan;Electricity - total solar production;2018;Kilowatt-hours, million;116;;2724921;Asia
Kazakhstan;Electricity - total solar production;2017;Kilowatt-hours, million;94;;2724921;Asia
Kazakhstan;Electricity - total solar production;2016;Kilowatt-hours, million;884;;2724921;Asia
Kazakhstan;Electricity - total solar production;2015;Kilowatt-hours, million;47;;2724921;Asia
Kazakhstan;Electricity - total solar production;2014;Kilowatt-hours, million;1;;2724921;Asia
Kazakhstan;Electricity - total solar production;2013;Kilowatt-hours, million;1;;2724921;Asia
Kiribati;Electricity - total solar production;2019;Kilowatt-hours, million;51;1;811;Oceania
Kiribati;Electricity - total solar production;2018;Kilowatt-hours, million;49;1;811;Oceania
Kiribati;Electricity - total solar production;2017;Kilowatt-hours, million;48;;811;Oceania
Kiribati;Electricity - total solar production;2016;Kilowatt-hours, million;48;;811;Oceania
Kiribati;Electricity - total solar production;2015;Kilowatt-hours, million;39;;811;Oceania
Kiribati;Electricity - total solar production;2014;Kilowatt-hours, million;13;;811;Oceania
Kiribati;Electricity - total solar production;2013;Kilowatt-hours, million;8;;811;Oceania
Kiribati;Electricity - total solar production;2012;Kilowatt-hours, million;8;;811;Oceania
Kiribati;Electricity - total solar production;2011;Kilowatt-hours, million;7;;811;Oceania
Kiribati;Electricity - total solar production;2010;Kilowatt-hours, million;7;;811;Oceania
Kiribati;Electricity - total solar production;2009;Kilowatt-hours, million;5;;811;Oceania
Kiribati;Electricity - total solar production;2008;Kilowatt-hours, million;5;;811;Oceania
Kiribati;Electricity - total solar production;2007;Kilowatt-hours, million;4;;811;Oceania
Kiribati;Electricity - total solar production;2006;Kilowatt-hours, million;4;;811;Oceania
Kiribati;Electricity - total solar production;2005;Kilowatt-hours, million;4;;811;Oceania
Kiribati;Electricity - total solar production;2004;Kilowatt-hours, million;3;;811;Oceania
Kiribati;Electricity - total solar production;2003;Kilowatt-hours, million;1;;811;Oceania
Kiribati;Electricity - total solar production;2002;Kilowatt-hours, million;1;;811;Oceania
Kiribati;Electricity - total solar production;2001;Kilowatt-hours, million;1;;811;Oceania
Kiribati;Electricity - total solar production;2000;Kilowatt-hours, million;1;;811;Oceania
Korea, Dem.Ppl's.Rep.;Electricity - total solar production;2018;Kilowatt-hours, million;15;;120540;Asia
Korea, Dem.Ppl's.Rep.;Electricity - total solar production;2017;Kilowatt-hours, million;14;;120540;Asia
Korea, Dem.Ppl's.Rep.;Electricity - total solar production;2016;Kilowatt-hours, million;13;;120540;Asia
Korea, Dem.Ppl's.Rep.;Electricity - total solar production;2015;Kilowatt-hours, million;11;;120540;Asia
Korea, Dem.Ppl's.Rep.;Electricity - total solar production;2014;Kilowatt-hours, million;7;;120540;Asia
Korea, Dem.Ppl's.Rep.;Electricity - total solar production;2013;Kilowatt-hours, million;5;;120540;Asia
Korea, Dem.Ppl's.Rep.;Electricity - total solar production;2012;Kilowatt-hours, million;3;;120540;Asia
Korea, Dem.Ppl's.Rep.;Electricity - total solar production;2011;Kilowatt-hours, million;3;;120540;Asia
Korea, Dem.Ppl's.Rep.;Electricity - total solar production;2010;Kilowatt-hours, million;1;;120540;Asia
Korea, Dem.Ppl's.Rep.;Electricity - total solar production;2009;Kilowatt-hours, million;1;;120540;Asia
Korea, Dem.Ppl's.Rep.;Electricity - total solar production;2008;Kilowatt-hours, million;1;;120540;Asia
Korea, Dem.Ppl's.Rep.;Electricity - total solar production;2007;Kilowatt-hours, million;1;;120540;Asia
Korea, Dem.Ppl's.Rep.;Electricity - total solar production;2006;Kilowatt-hours, million;1;;120540;Asia
Korea, Republic of;Electricity - total solar production;2018;Kilowatt-hours, million;9208;;98480;Asia
Korea, Republic of;Electricity - total solar production;2017;Kilowatt-hours, million;7057;;98480;Asia
Korea, Republic of;Electricity - total solar production;2016;Kilowatt-hours, million;5123;;98480;Asia
Korea, Republic of;Electricity - total solar production;2015;Kilowatt-hours, million;3975;;98480;Asia
Korea, Republic of;Electricity - total solar production;2014;Kilowatt-hours, million;2557;;98480;Asia
Korea, Republic of;Electricity - total solar production;2013;Kilowatt-hours, million;1605;;98480;Asia
Korea, Republic of;Electricity - total solar production;2012;Kilowatt-hours, million;1103;;98480;Asia
Korea, Republic of;Electricity - total solar production;2011;Kilowatt-hours, million;917;;98480;Asia
Korea, Republic of;Electricity - total solar production;2010;Kilowatt-hours, million;772;;98480;Asia
Korea, Republic of;Electricity - total solar production;2009;Kilowatt-hours, million;566;;98480;Asia
Korea, Republic of;Electricity - total solar production;2008;Kilowatt-hours, million;285;;98480;Asia
Korea, Republic of;Electricity - total solar production;2007;Kilowatt-hours, million;70;;98480;Asia
Korea, Republic of;Electricity - total solar production;2006;Kilowatt-hours, million;31;;98480;Asia
Korea, Republic of;Electricity - total solar production;2005;Kilowatt-hours, million;15;;98480;Asia
Korea, Republic of;Electricity - total solar production;2004;Kilowatt-hours, million;10;;98480;Asia
Korea, Republic of;Electricity - total solar production;2003;Kilowatt-hours, million;8;;98480;Asia
Korea, Republic of;Electricity - total solar production;2002;Kilowatt-hours, million;7;;98480;Asia
Korea, Republic of;Electricity - total solar production;2001;Kilowatt-hours, million;6;;98480;Asia
Korea, Republic of;Electricity - total solar production;2000;Kilowatt-hours, million;5;;98480;Asia
Korea, Republic of;Electricity - total solar production;1999;Kilowatt-hours, million;5;;98480;Asia
Korea, Republic of;Electricity - total solar production;1998;Kilowatt-hours, million;4;;98480;Asia
Korea, Republic of;Electricity - total solar production;1997;Kilowatt-hours, million;3;;98480;Asia
Korea, Republic of;Electricity - total solar production;1996;Kilowatt-hours, million;3;;98480;Asia
Korea, Republic of;Electricity - total solar production;1995;Kilowatt-hours, million;2;;98480;Asia
Korea, Republic of;Electricity - total solar production;1994;Kilowatt-hours, million;2;;98480;Asia
Korea, Republic of;Electricity - total solar production;1993;Kilowatt-hours, million;2;;98480;Asia
Korea, Republic of;Electricity - total solar production;1992;Kilowatt-hours, million;2;;98480;Asia
Korea, Republic of;Electricity - total solar production;1991;Kilowatt-hours, million;1;;98480;Asia
Korea, Republic of;Electricity - total solar production;1990;Kilowatt-hours, million;1;;98480;Asia
Kosovo;Electricity - total solar production;2019;Kilowatt-hours, million;105;;10913;Europe
Kosovo;Electricity - total solar production;2018;Kilowatt-hours, million;2;;10913;Europe
Kosovo;Electricity - total solar production;2017;Kilowatt-hours, million;8;;10913;Europe
Kuwait;Electricity - total solar production;2018;Kilowatt-hours, million;4;;17820;Asia
Kuwait;Electricity - total solar production;2017;Kilowatt-hours, million;2;;17820;Asia
Kuwait;Electricity - total solar production;2016;Kilowatt-hours, million;35;;17820;Asia
Lao People's Dem. Rep.;Electricity - total solar production;2018;Kilowatt-hours, million;115;1;236800;Asia
Lao People's Dem. Rep.;Electricity - total solar production;2017;Kilowatt-hours, million;92;;236800;Asia
Lao People's Dem. Rep.;Electricity - total solar production;2016;Kilowatt-hours, million;23;;236800;Asia
Lao People's Dem. Rep.;Electricity - total solar production;2015;Kilowatt-hours, million;23;;236800;Asia
Lao People's Dem. Rep.;Electricity - total solar production;2014;Kilowatt-hours, million;1;;236800;Asia
Lao People's Dem. Rep.;Electricity - total solar production;2013;Kilowatt-hours, million;4;;236800;Asia
Lao People's Dem. Rep.;Electricity - total solar production;2012;Kilowatt-hours, million;4;;236800;Asia
Latvia;Electricity - total solar production;2018;Kilowatt-hours, million;1;;64589;Europe
Lebanon;Electricity - total solar production;2019;Kilowatt-hours, million;836;;10452;Asia
Lebanon;Electricity - total solar production;2018;Kilowatt-hours, million;48;;10452;Asia
Lebanon;Electricity - total solar production;2017;Kilowatt-hours, million;41;;10452;Asia
Lebanon;Electricity - total solar production;2016;Kilowatt-hours, million;28;;10452;Asia
Lebanon;Electricity - total solar production;2015;Kilowatt-hours, million;15;;10452;Asia
Lebanon;Electricity - total solar production;2014;Kilowatt-hours, million;6;;10452;Asia
Lebanon;Electricity - total solar production;2013;Kilowatt-hours, million;3;;10452;Asia
Lebanon;Electricity - total solar production;2012;Kilowatt-hours, million;1;;10452;Asia
Lebanon;Electricity - total solar production;2011;Kilowatt-hours, million;1;;10452;Asia
Liberia;Electricity - total solar production;2019;Kilowatt-hours, million;5;1;111370;Africa
Liberia;Electricity - total solar production;2018;Kilowatt-hours, million;4;1;111370;Africa
Liberia;Electricity - total solar production;2017;Kilowatt-hours, million;3;1;111370;Africa
Libya;Electricity - total solar production;2018;Kilowatt-hours, million;8;;1759540;Africa
Libya;Electricity - total solar production;2017;Kilowatt-hours, million;8;;1759540;Africa
Libya;Electricity - total solar production;2016;Kilowatt-hours, million;8;;1759540;Africa
Libya;Electricity - total solar production;2015;Kilowatt-hours, million;8;;1759540;Africa
Libya;Electricity - total solar production;2014;Kilowatt-hours, million;8;;1759540;Africa
